292588883;41.2311;-8.621447;-0.1504726;0.7196185
292622063;41.22672;-8.623615;-0.1505105;0.7195419
292622065;41.22682;-8.623192;-0.1505031;0.7195437
292622072;41.2281;-8.623382;-0.1505064;0.719566
292622089;41.2267;-8.622324;-0.1504879;0.7195417
292622091;41.22619;-8.622643;-0.1504935;0.7195328
292622095;41.22682;-8.622247;-0.1504866;0.7195437
292622096;41.22703;-8.622166;-0.1504852;0.7195475
292622098;41.2272;-8.622151;-0.1504849;0.7195504
292622101;41.22788;-8.622238;-0.1504864;0.7195622
292622102;41.22798;-8.622251;-0.1504867;0.719564
292622105;41.22818;-8.622282;-0.1504872;0.7195674
292622110;41.22913;-8.622404;-0.1504893;0.719584
292622111;41.22935;-8.622439;-0.15049;0.719588
292622112;41.22956;-8.622461;-0.1504903;0.7195915
292622113;41.22974;-8.622478;-0.1504906;0.7195947
292622114;41.22985;-8.62249;-0.1504908;0.7195966
292622116;41.23004;-8.622513;-0.1504912;0.7195999
292622118;41.23026;-8.62254;-0.1504917;0.7196038
292622119;41.23057;-8.62258;-0.1504924;0.7196091
292622128;41.2292;-8.621421;-0.1504722;0.7195853
292622129;41.22975;-8.621132;-0.1504671;0.7195948
292622132;41.22843;-8.621329;-0.1504706;0.7195719
292622141;41.22805;-8.621345;-0.1504709;0.7195652
292622142;41.22803;-8.621621;-0.1504757;0.7195648
292622149;41.22721;-8.621497;-0.1504735;0.7195505
292622153;41.22723;-8.621237;-0.150469;0.719551
292622182;41.22678;-8.621175;-0.1504679;0.719543
292622197;41.22706;-8.620085;-0.1504489;0.7195479
292622198;41.22717;-8.620447;-0.1504552;0.7195498
292622199;41.22719;-8.620816;-0.1504616;0.7195502
292622201;41.22818;-8.620918;-0.1504634;0.7195675
292622203;41.22825;-8.620243;-0.1504516;0.7195687
292622206;41.22777;-8.619718;-0.1504425;0.7195604
292622208;41.22703;-8.619631;-0.1504409;0.7195474
292622209;41.22704;-8.619329;-0.1504357;0.7195476
292622210;41.22564;-8.621912;-0.1504807;0.7195232
292622211;41.22592;-8.621703;-0.1504771;0.7195281
292622212;41.22627;-8.621451;-0.1504727;0.7195341
292622213;41.22647;-8.621305;-0.1504702;0.7195376
292622214;41.22666;-8.621175;-0.1504679;0.7195409
292622215;41.22585;-8.621427;-0.1504723;0.7195268
292622216;41.22583;-8.621202;-0.1504684;0.7195264
