26681568;3138007942;292622063;
26681568;292622063;292622065;
26681568;292622065;1801522160;
26681568;1801522160;292622089;
26681575;292622142;292622149;
26681575;292622149;292622153;
26681576;292622089;1520374132;
26681576;1520374132;3170987772;
26681576;3170987772;292622182;
26681576;292622182;1520374133;
26681576;1520374133;3412978986;
26681576;3412978986;3618643512;
26681576;3618643512;1801522187;
26681576;1801522187;292622197;
26681578;292622198;3138007945;
26681578;3138007945;3138007946;
26681578;3138007946;292622199;
26681578;292622199;3138007947;
26681578;3138007947;292622201;
26681578;292622201;3138007948;
26681578;3138007948;292622203;
26681578;292622203;1801522189;
26681578;1801522189;292622197;
26681579;292622206;292622208;
26681580;292622209;292622208;
26681580;292622208;1801522188;
26681580;1801522188;3138007944;
26681581;292622210;292622211;
26681581;292622211;292622212;
26681581;292622212;3170987770;
26681581;3170987770;292622213;
26681581;292622213;292622214;
26681581;292622214;292622182;
26681581;292622182;292622153;
26681581;292622153;292622141;
26681582;292622211;292622215;
26681582;292622215;292622216;
26681582;292622216;292622223;
26681582;292622223;292622230;
26681582;292622230;292622233;
26681582;292622233;292622238;
26681582;292622238;292622239;
26681582;292622239;3138007943;
26681582;3138007943;3138007944;
26681582;3138007944;292622197;
26681586;292588883;1801522276;
26681586;1801522276;292622852;
26681586;292622852;292622251;
26681586;292622251;292622252;
26681586;292622252;292622253;
26681586;292622253;292622254;
26681586;292622254;292622255;
26681586;292622255;292622256;
26681586;292622256;292622257;
26681586;292622257;292622258;
26681586;292622258;292622262;
26681586;292622262;1723769802;
26681586;1723769802;1723769727;
26681586;1723769727;292622266;
26681586;292622266;292622267;
26681586;292622267;292622277;
26681588;292622277;292622278;
26681588;292622278;1723769742;
26681588;1723769742;292622280;
26681588;292622280;292622285;
26681588;292622285;292622286;
26681588;292622286;292622290;
26681588;292622290;292622292;
26681588;292622292;292622296;
26681588;292622296;292622300;
26681588;292622300;292622308;
26681588;292622308;292622311;
26681588;292622311;292622210;
26681588;292622210;292622314;
26681588;292622314;292622316;
26681588;292622316;292622324;
26681588;292622324;292622505;
26681589;292622502;292622327;
26681589;292622327;292622333;
26681589;292622333;1698019210;
26681589;1698019210;742656658;
26681589;742656658;292622338;
26681589;292622338;742656935;
26681589;742656935;292622340;
26681589;292622340;292622341;
26681589;292622341;292622343;
26681589;292622343;292622345;
26681589;292622345;292622351;
26681589;292622351;292622367;
26681589;292622367;1723769938;
26681589;1723769938;292622370;
26681589;292622370;292622456;
26681590;292622470;292622374;
26681590;292622374;292622388;
26681590;292622388;292622404;
26681590;292622404;292622405;
26681590;292622405;292622407;
26681590;292622407;292622409;
26681590;292622409;292622411;
26681590;292622411;292622413;
26681590;292622413;292622415;
26681590;292622415;292622419;
26681590;292622419;292622427;
26681590;292622427;292622431;
26681590;292622431;292622856;
26681590;292622856;1801522280;
26681590;1801522280;292622857;
26681591;292622470;1801522185;
26681591;1801522185;1801522186;
26681591;1801522186;292622476;
26681591;292622476;292622473;
26681591;292622473;292622277;
26681591;292622277;1801522167;
26681591;1801522167;292622454;
26681591;292622454;1801522153;
26681591;1801522153;292622456;
26681591;292622456;292622462;
26681591;292622462;292622464;
26681591;292622464;292622466;
26681591;292622466;1801522165;
26681591;1801522165;1801522169;
26681591;1801522169;292622468;
26697176;292782862;292782863;
26697176;292782863;292782845;
26697176;292782845;1520373108;
26697176;1520373108;292782846;
26697177;292622462;292782864;
26697177;292782864;292782865;
26697177;292782865;292782866;
26697177;292782866;1723769892;
26697177;1723769892;1723769904;
26697177;1723769904;292782867;
26697177;292782867;292782868;
26697177;292782868;292782869;
26697177;292782869;292782872;
26697177;292782872;292782873;
26697177;292782873;292782874;
26697177;292782874;292782875;
26697177;292782875;292782876;
26697177;292782876;292782848;
26697178;292782846;292782885;
26697178;292782885;292782884;
26697178;292782884;292782883;
26697178;292782883;292782882;
26697178;292782882;292782881;
26697178;292782881;292782880;
26697178;292782880;292782879;
26697178;292782879;292782878;
26697178;292782878;292782877;
26697178;292782877;292622468;
26697179;292782853;292782886;
26697179;292782886;2885253291;
26697180;292782856;292782904;
26697180;292782904;292782906;
26697180;292782906;2222272171;
26697181;2222272171;2222272164;
26697181;2222272164;2222272168;
26697181;2222272168;2222272162;
26697181;2222272162;292782910;
26697181;292782910;2222272157;
35917437;419846272;3137459326;
35917437;3137459326;419846280;
35917437;419846280;742656838;
35917437;742656838;1520370522;
35917437;1520370522;419846282;
35917437;419846282;3137459327;
35917437;3137459327;419846285;
35917437;419846285;1698019338;
35917437;1698019338;742656872;
35917437;742656872;419846292;
35917437;419846292;419846297;
35917437;419846297;419846300;
35917437;419846300;742656863;
35917437;742656863;2885275318;
35917437;2885275318;1520372196;
35917437;1520372196;419846317;
35917437;419846317;1520372326;
35917437;1520372326;2885253287;
35998358;420782049;420782050;
35998358;420782050;1520372058;
35998358;1520372058;742656849;
35998358;742656849;420782051;
35998358;420782051;420782052;
35998358;420782052;419846272;
59841470;742657009;742656789;
59841470;742656789;742656637;
